pathway,pval,padj,ES,NES,nMoreExtreme,size
PID_KIT_PATHWAY,0.42698412698412697,0.8517393434590887,-0.32658440755879264,-1.017072069290562,268,44
PID_ECADHERIN_STABILIZATION_PATHWAY,0.6347402597402597,0.9062356007986757,-0.29586288160327684,-0.8852053451869021,390,36
PID_EPO_PATHWAY,0.7504105090311987,0.9410173674702033,-0.2854005298598082,-0.817262508168897,456,30
PID_IL2_STAT5_PATHWAY,0.09197324414715718,0.6385390028114427,-0.5236265776717925,-1.384062240459365,54,21
PID_TCR_CALCIUM_PATHWAY,0.4965635738831615,0.8790453074433657,-0.38729564213356316,-0.9793932674645279,288,17
PID_DELTA_NP63_PATHWAY,0.275974025974026,0.7710048254328697,-0.3767110740883469,-1.1270986565366112,169,36
PID_VEGFR1_2_PATHWAY,0.3515850144092219,0.8207524036655157,0.28331735204069464,1.0528328665060969,121,62
PID_THROMBIN_PAR1_PATHWAY,0.056265984654731455,0.570291313095967,0.4355435833851824,1.4413363971009345,21,34
PID_A6B1_A6B4_INTEGRIN_PATHWAY,0.14285714285714285,0.7289989264626945,-0.4184945715327171,-1.2792380614376702,88,40
PID_SYNDECAN_2_PATHWAY,0.3021346469622332,0.7929209998175516,-0.3902328102591339,-1.1174563881813229,183,30
PID_RAC1_REG_PATHWAY,0.3994910941475827,0.8433956810768405,0.32574133507051883,1.0505233059370196,156,30
PID_AURORA_A_PATHWAY,0.5233160621761658,0.8844589839663731,0.2964886967139525,0.9594473514540321,201,31
PID_ARF_3PATHWAY,0.916083916083916,0.991662441144513,0.2255245743062908,0.6340452876210535,392,18
PID_INSULIN_GLUCOSE_PATHWAY,0.1896838602329451,0.7382547078237235,-0.4680888217893593,-1.2565201942983741,113,22
PID_PI3KCI_AKT_PATHWAY,0.6988543371522095,0.9259887447711336,-0.2821424084977661,-0.8341372897578577,426,34
PID_SYNDECAN_3_PATHWAY,0.4202401372212693,0.8487908711871844,-0.4327829371836723,-1.0298465643555794,244,12
PID_IL8_CXCR1_PATHWAY,0.35776614310645727,0.8226728348892398,-0.42901523641670464,-1.0940242266907159,204,18
PID_MYC_REPRESS_PATHWAY,0.21052631578947367,0.7382697947214076,-0.37313653098509614,-1.19412259635141,135,52
PID_HIF1_TFPATHWAY,0.04788732394366197,0.5558091490408263,0.39622608513645674,1.4431397128315453,16,54
PID_TAP63_PATHWAY,0.2722222222222222,0.7702329282407407,0.3252847925186136,1.1343910707041687,97,45
PID_EPHRINB_REV_PATHWAY,0.050335570469798654,0.5563236047107015,-0.5478310537269928,-1.49826978722267,29,24
PID_BARD1_PATHWAY,0.5369774919614148,0.8873399924198891,-0.33576916832962045,-0.9606572609143345,333,29
PID_P53_REGULATION_PATHWAY,0.21450617283950618,0.744603695815091,-0.3658580125493604,-1.1887160046758949,138,57
PID_TOLL_ENDOGENOUS_PATHWAY,0.5601374570446735,0.894519448805163,-0.36890760848635695,-0.9328936057157537,325,17
PID_NCADHERIN_PATHWAY,0.6234096692111959,0.9054346316395167,0.27159875612295437,0.8759122421749149,244,30
PID_ANTHRAX_PATHWAY,0.7028301886792453,0.9272920461445052,0.3144533481174803,0.8077741211615778,297,13
PID_S1P_S1P2_PATHWAY,0.10551558752997602,0.6651598849625558,0.49309594935132695,1.4007394165591303,43,19
PID_RAS_PATHWAY,0.2986577181208054,0.7914429530201342,-0.4158560110978483,-1.1373296439185439,177,24
PID_MAPK_TRK_PATHWAY,0.9594155844155844,1,-0.20112710040717083,-0.584756210124202,590,31
PID_PI3K_PLC_TRK_PATHWAY,0.612012987012987,0.9041218291654257,-0.3099796187404168,-0.9012336313874915,376,31
PID_CD8_TCR_DOWNSTREAM_PATHWAY,0.7651888341543513,0.9445351322417896,-0.2830812596959592,-0.8106211310412527,465,30
PID_EPHA2_FWD_PATHWAY,0.2541966426858513,0.7626243381999037,0.41552447960124095,1.180381866629325,105,19
PID_LYMPH_ANGIOGENESIS_PATHWAY,0.8103161397670549,0.9642267821533498,-0.2723987500563499,-0.7312170562822435,486,22
PID_ALPHA_SYNUCLEIN_PATHWAY,0.6023890784982935,0.9022558034080169,-0.33758858686598553,-0.9090955577189529,352,23
PID_FGF_PATHWAY,0.2427652733118971,0.7626243381999037,-0.37765283768873636,-1.1584310818703452,150,41
PID_INTEGRIN_A4B1_PATHWAY,0.07234726688102894,0.5910173343326162,-0.49346139254401156,-1.4118248917450842,44,29
PID_RAC1_PATHWAY,0.5768194070080862,0.8999922945040549,0.26157980060787267,0.9294414005435799,213,48
PID_RB_1PATHWAY,0.2748447204968944,0.7708058564456611,-0.34675281432017213,-1.1223465273300006,176,56
PID_FAK_PATHWAY,0.38309859154929576,0.8376094076999612,0.28268873945494666,1.029612540873541,135,54
PID_HNF3A_PATHWAY,0.45685279187817257,0.860985311640875,0.3202821406819372,0.980210133027916,179,26
PID_TGFBR_PATHWAY,0.10061919504643962,0.6607419283502876,-0.41637293280325843,-1.3282300836427048,64,51
PID_HES_HEY_PATHWAY,0.387987012987013,0.8397368318932065,-0.3515263707444644,-1.044809392921348,238,35
PID_IL12_STAT4_PATHWAY,0.21217391304347827,0.7403691813804173,-0.5009364662989386,-1.2308679096115356,121,15
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,0.09515570934256055,0.6474876088315238,-0.588151839840933,-1.4231864648441939,54,13
REACTOME_TRANSLATION,1,1,-0.13684522971239055,-0.5412141134366741,805,269
REACTOME_PYRIMIDINE_CATABOLISM,0.401330376940133,0.8433956810768405,0.49012208917568145,1.04161721968464,180,7
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,0.697841726618705,0.9259887447711336,0.28599892573449603,0.8244420528901406,290,20
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.7308868501529052,0.9375543833425403,-0.25827802661735383,-0.8257169078395504,477,50
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.5197889182058048,0.8844589839663731,0.29466034733216884,0.9609904266130292,196,32
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,0.014446227929373997,0.42136901299204965,-0.5662143689969867,-1.6640112626081318,8,32
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,0.3111111111111111,0.7976534122576058,-0.4358230571068887,-1.1280548665247723,181,19
REACTOME_GAP_JUNCTION_DEGRADATION,0.15035799522673032,0.7289989264626945,0.533139580074619,1.333521389698984,62,12
REACTOME_BASE_EXCISION_REPAIR,0.04133545310015898,0.5124632153147334,-0.4822840052167999,-1.4899451029601447,25,42
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.3752913752913753,0.8321511821511822,0.3767951677945805,1.0593311228871871,160,18
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.6188034188034188,0.9048854838895216,-0.37481975539425294,-0.8763124848187227,361,11
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.029978586723768737,0.46959736123748863,0.8455634868868895,1.5120178812160865,13,4
REACTOME_SIGNALING_BY_RHO_GTPASES,0.6994082840236686,0.9259887447711336,-0.22356549288705688,-0.9059490804254628,590,337
REACTOME_SIGNALING_BY_WNT,0.43060959792477305,0.8517393434590887,-0.25990282999874104,-1.0059552948496278,331,211
REACTOME_METABOLISM_OF_NON_CODING_RNA,0.0804953560371517,0.6139094843030787,-0.43011013046653945,-1.3720517583093854,51,51
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,0.17196261682242991,0.7382547078237235,-0.7394515801705193,-1.3099444902789426,91,4
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.6735395189003437,0.9182896883954434,-0.33599803570467257,-0.849671874017569,391,17
REACTOME_ANDROGEN_BIOSYNTHESIS,0.4788732394366197,0.8708878050983314,0.5980679955394675,1.0065152146899035,237,3
REACTOME_INSULIN_RECEPTOR_RECYCLING,0.23931623931623933,0.7591739971302015,-0.4564339920342768,-1.1876870494624325,139,20
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION,0.18544600938967137,0.7382547078237235,0.545823529528408,1.2917061115790773,78,10
REACTOME_SIGNALING_BY_SCF_KIT,0.7256493506493507,0.9330390763083072,-0.27540178705373064,-0.8239868842380912,446,36
REACTOME_DEVELOPMENTAL_BIOLOGY,0.07081545064377683,0.5878403635791296,-0.28258590991315113,-1.1879486573853044,65,658
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,0.40605095541401276,0.8455759099616857,-0.3319920283811685,-1.0304894275564735,254,43
REACTOME_SIGNALING_BY_NODAL,0.7414187643020596,0.9407486376353571,0.3402251862621139,0.7772065701755175,323,9
REACTOME_DAG_AND_IP3_SIGNALING,0.20466321243523317,0.7382547078237235,0.3868910436252557,1.2080562961357788,78,28
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.30120481927710846,0.7924931947723821,-0.45979368820209543,-1.1504311528973714,174,16
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.8918518518518519,0.9822823798801784,-0.21939646955993797,-0.7532282437935743,601,83
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,0.6752577319587629,0.9188071706614851,-0.3348398936348196,-0.846743164208874,392,17
REACTOME_CELL_CELL_COMMUNICATION,0.1037463976945245,0.6623676935851753,-0.3756192076740641,-1.3068577282783256,71,87
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.4460431654676259,0.8591507279474736,0.41781918874800344,1.0112454444524248,185,11
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,0.1168141592920354,0.6860464003826836,-0.6409210488512965,-1.3766584444309147,65,8
REACTOME_MEIOSIS,0.033123028391167195,0.48963497070752593,-0.47942848165873997,-1.507881281050223,20,46
REACTOME_G0_AND_EARLY_G1,0.17049180327868851,0.7377366569811897,-0.43788522559521564,-1.2357938863971931,103,27
REACTOME_REGULATION_OF_KIT_SIGNALING,0.46842105263157896,0.8669203206383215,-0.40889852348393574,-0.9904552264862296,266,14
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.2564102564102564,0.7626243381999037,0.41718482565297343,1.1728835918920089,109,18
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.05670103092783505,0.570291313095967,0.4379907833738103,1.443949152926188,21,33
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.6614035087719298,0.9161860278205073,-0.3513321295273533,-0.8510149191981002,376,14
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.5573770491803278,0.894519448805163,-0.2571083950154511,-0.9541181188805393,407,137
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.6224961479198767,0.9054346316395167,-0.27509301890808474,-0.9190399419104742,403,69
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.013422818791946308,0.42136901299204965,-0.6430208391705817,-1.7586054849018509,7,24
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,0.4797297297297297,0.8708878050983314,0.49221040097727453,1.0015166072115347,212,6
REACTOME_CELL_CYCLE,0.2817982456140351,0.7741436001508195,-0.25797584291333486,-1.0736567540792974,256,556
REACTOME_SIGNALING_BY_ERBB4,0.3842443729903537,0.8376094076999612,-0.34077898129975415,-1.0453223823280766,238,41
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.07550077041602465,0.5965933604146239,-0.40021278584698977,-1.337044236587993,48,69
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.5798969072164949,0.8999922945040549,0.2822458858836591,0.9304960819022123,224,33
REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.7807881773399015,0.9510385142150257,0.2630216428615878,0.7950001466607086,316,24
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.9219440353460973,0.9943798137346525,-0.20725401156964818,-0.709231915094625,625,77
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,0.8884955752212389,0.9822823798801784,-0.28393261909397854,-0.6294118420882824,501,9
REACTOME_SIGNALING_BY_ERBB2,0.2746031746031746,0.7708058564456611,-0.3669654422860478,-1.1428295200431666,172,44
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.8911917098445595,0.9822823798801784,0.2164835686214715,0.7253186298376845,343,36
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,0.4831858407079646,0.8722277469749664,-0.46236483298055003,-0.9931308276914552,272,8
REACTOME_DEFENSINS,0.03232323232323232,0.48656515897895203,-0.981748240301195,-1.3155799579052072,15,1
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,0.4716981132075472,0.870118845500849,-0.41523910624451515,-0.9880994147662269,274,12
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,0.42150170648464164,0.8487908711871844,-0.3839304847433863,-1.0338901009460162,246,23
REACTOME_BETA_DEFENSINS,0.03232323232323232,0.48656515897895203,-0.981748240301195,-1.3155799579052072,15,1
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.9163636363636364,0.991662441144513,0.190843067617352,0.7700457132351691,251,109
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.23476702508960573,0.7535431986997242,-0.6204170301863965,-1.2330276216785399,130,6
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.5138888888888888,0.8833929849677882,-0.42661874794583415,-0.9685904915858188,295,10
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.2058319039451115,0.7382547078237235,-0.5301013954401633,-1.2614247327002677,119,12
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.1254180602006689,0.7006001152083637,-0.5041940413366681,-1.3326976976254477,74,21
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.5795454545454546,0.8999922945040549,-0.3072397985038698,-0.9131805010141205,356,35
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.01032448377581121,0.38392226148409897,-0.45895470127496907,-1.564682376403806,6,76
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.9711815561959655,1,0.18538435002674558,0.6889049867160746,336,62
REACTOME_SIGNALING_BY_HIPPO,0.18461538461538463,0.7382547078237235,-0.47630913880586867,-1.2394041757912095,107,20
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.7241379310344828,0.9330390763083072,0.2743484408855966,0.8292361357310907,293,24
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.36460176991150445,0.8252912979351034,-0.4950433444437308,-1.0973946717856364,205,9
REACTOME_SIGNALING_BY_NOTCH4,0.8775811209439528,0.9806066279199731,-0.21638963188752436,-0.7377221379590262,594,76
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.25663716814159293,0.7626243381999037,-0.33478616348109547,-1.1413632073220097,173,76
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,0.3569230769230769,0.8226728348892398,-0.3206411878424773,-1.0627611589176638,231,64
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0.015384615384615385,0.42136901299204965,-0.7306815029660665,-1.7083019618370157,8,11
REACTOME_SIGNALING_BY_NOTCH2,0.4459016393442623,0.8591507279474736,-0.36328330992599633,-1.0126887420550785,271,25
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.5401069518716578,0.8899364429297187,0.27245278630267206,0.9521647465095326,201,43
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.6141843971631206,0.9048854838895216,-0.2605182632722347,-0.9225700127330407,432,97
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.0013175230566534915,0.18810595567867033,-0.47845509184531393,-1.8332209725555428,0,184
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.006359300476947536,0.30533957845433257,-0.5490936989940565,-1.6963437705438706,3,42
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,0.24355971896955503,0.7626243381999037,0.45024664177442614,1.1973546872874579,103,15
REACTOME_SIGNALING_BY_NOTCH1,0.030816640986132512,0.47307095259730425,-0.4480157458145803,-1.4711407257022842,19,61
REACTOME_SIGNALING_BY_NOTCH3,0.25121555915721233,0.7626243381999037,-0.3835113618749892,-1.162533171664182,154,38
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,0.45486725663716815,0.860249389619292,-0.4781437493326161,-1.0270229560260962,256,8
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.43044189852700493,0.8517393434590887,-0.34789259850426135,-1.0285238252138218,262,34
REACTOME_ARMS_MEDIATED_ACTIVATION,0.35239852398523985,0.8207524036655157,-0.6068292039501341,-1.1347193544798795,190,5
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,0.8125,0.9642267821533498,-0.3196561410061869,-0.7257437706298807,467,10
REACTOME_SIGNALLING_TO_RAS,0.6254295532646048,0.905435322614248,-0.3514675007010669,-0.8887910590031877,363,17
REACTOME_SIGNALING_BY_BMP,0.6120401337792643,0.9041218291654257,-0.34250789703330825,-0.9053250303885082,365,21
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.19402985074626866,0.7382547078237235,-0.34789661723592097,-1.1850359703571967,129,78
REACTOME_SIGNALLING_TO_ERKS,0.7483766233766234,0.9410173674702033,-0.2824662088389692,-0.8067516202442968,460,28
REACTOME_P38MAPK_EVENTS,0.4273356401384083,0.8517393434590887,-0.4250403789019571,-1.0284958292897848,246,13
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.10215053763440861,0.6607419283502876,-0.7218197874887629,-1.4345572293210294,56,6
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.0052173913043478265,0.2765217391304348,-0.7126866914736382,-1.7511665393883047,2,15
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,0.7384868421052632,0.9407486376353571,-0.29116396565421987,-0.8169614441144223,448,26
REACTOME_COLLAGEN_FORMATION,0.0015384615384615385,0.18810595567867033,-0.49666671762095665,-1.6461955495062386,0,64
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.4928684627575277,0.8775282045178239,-0.308916361217011,-0.978625714071249,310,48
REACTOME_HS_GAG_DEGRADATION,0.36211031175059955,0.8243401026759347,0.37750873113977745,1.0723903948072178,150,19
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.08605851979345955,0.6233505450372919,-0.5648875299541891,-1.4133821951398953,49,16
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,0.8410462776659959,0.9762786118419922,-0.4648440697388884,-0.690600111140673,417,2
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.20047169811320756,0.7382547078237235,0.49537094289876477,1.2725188980959297,84,13
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,0.3408695652173913,0.8207524036655157,-0.45291408052980486,-1.1128704836646324,195,15
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.6099518459069021,0.904042389773787,-0.3044827008110371,-0.8948247716080202,379,32
REACTOME_PHOSPHOLIPID_METABOLISM,0.22576361221779548,0.7498399870876536,-0.2999875397988535,-1.1417331638569619,169,164
REACTOME_CS_DS_DEGRADATION,0.6778761061946903,0.9192866049162807,-0.3734925084596396,-0.8279450543790676,382,9
REACTOME_SYNTHESIS_OF_PA,0.576530612244898,0.8999922945040549,0.29680984464143356,0.9139327656955654,225,27
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,0.7401709401709402,0.9407486376353571,-0.33998204290737866,-0.7948634097488628,432,11
REACTOME_SYNTHESIS_OF_PE,0.020512820512820513,0.43331630045988756,-0.7149818421030302,-1.671596829240076,11,11
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,0.6557377049180327,0.9152402452995485,0.32249663664032946,0.8576251851517338,279,15
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.1358313817330211,0.7129507065358812,0.5027954964976179,1.3370994664299174,57,15
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,0.059496567505720827,0.570291313095967,0.6594060905116392,1.506339820369928,25,9
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.5420560747663551,0.8903158355761825,-0.29991908491026936,-0.9428398831376827,347,45
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,0.7505720823798627,0.9410173674702033,0.33647802188663617,0.7686465902276919,327,9
REACTOME_HYALURONAN_METABOLISM,0.4677804295942721,0.8669203206383215,0.3950164166350574,0.9880392687996791,195,12
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,0.05128205128205128,0.5563236047107015,0.5538965464422286,1.5572382574339918,21,18
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,0.15417558886509636,0.7289989264626945,0.7403541199995012,1.3238848238263525,71,4
REACTOME_PI_METABOLISM,0.6921898928024502,0.9227783049446162,-0.26002828183745336,-0.8697088901312117,451,68
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM,0.507380073800738,0.8805974469563205,-0.5312983266433576,-0.9934829937659557,274,5
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,0.015706806282722512,0.42136901299204965,0.484036834193597,1.6401003022904461,5,39
REACTOME_SYNTHESIS_OF_PC,0.4043261231281198,0.8448083322667348,-0.3948330355709626,-1.05987509095933,242,22
REACTOME_HS_GAG_BIOSYNTHESIS,0.030100334448160536,0.46959736123748863,-0.5990568706393731,-1.5834413872311195,17,21
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.0049261083743842365,0.27492408906882587,0.5703167556357045,1.7238197565819413,1,24
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.5027223230490018,0.8796587045983181,-0.47731863410154174,-0.981537495316408,276,7
REACTOME_KERATAN_SULFATE_DEGRADATION,0.29933481152993346,0.7922710663270955,0.5437463596625735,1.1555805867022655,134,7
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.05194805194805195,0.5563236047107015,-0.4832066272480998,-1.4583585378450752,31,37
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,0.20666666666666667,0.7382547078237235,0.2927005841287903,1.1467835779517974,61,90
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,0.1286031042128603,0.7056932966023874,0.6491555444723283,1.3795982844057564,57,7
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.007017543859649123,0.30533957845433257,-0.7103696259186792,-1.72069417794282,3,14
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.812206572769953,0.9642267821533498,0.30785230759836796,0.7285407932708726,345,10
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.2959326788218794,0.790278763659945,-0.3085350154074299,-1.1018240526016558,210,99
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,0.2425531914893617,0.7626243381999037,-0.32197368953344174,-1.1402013322274034,170,97
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0.44285714285714284,0.8591507279474736,0.3678293670142475,1.01323697449717,185,17
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,0.6158536585365854,0.9048854838895216,-0.27663883887986707,-0.9253813424405446,403,70
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,0.7526881720430108,0.9410173674702033,-0.3741572119685238,-0.743606565843005,419,6
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.4539614561027837,0.860249389619292,0.5794110786815336,1.0360900454283362,211,4
REACTOME_MICRORNA_MIRNA_BIOGENESIS,0.8300492610837439,0.9723434201266714,0.2528739730526218,0.7643281498675102,336,24
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,0.5278688524590164,0.8850764015381501,-0.34253801078754864,-0.9548591354806656,321,25
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.06474820143884892,0.5803332977246022,0.6210282379942214,1.5030711692055423,26,11
REACTOME_ERKS_ARE_INACTIVATED,0.5899653979238755,0.901281451912588,-0.37416167677819445,-0.905381566430449,340,13
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.02844311377245509,0.46959736123748863,-0.4374227732646399,-1.4754749522458337,18,73
REACTOME_PI3K_AKT_ACTIVATION,0.3237250554323725,0.8049075613650954,0.5342847401179879,1.1354725645147317,145,7
REACTOME_EGFR_DOWNREGULATION,0.4383116883116883,0.8572918980209709,-0.35819408697059807,-1.0230379811207688,269,28
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.1700507614213198,0.7377366569811897,-0.2960461033830291,-1.1591705959798773,133,234
REACTOME_PECAM1_INTERACTIONS,0.1111111111111111,0.6717766866703038,-0.5996879643186188,-1.3615249281806483,63,10
REACTOME_TCR_SIGNALING,0.15351506456241032,0.7289989264626945,-0.35167896306139657,-1.2271333419694967,106,88
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,0.6730434782608695,0.9182896883954434,-0.34661105457693264,-0.851669728393784,386,15
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.31563421828908556,0.8005083350483637,-0.31987000215228234,-1.0905105748291857,213,76
REACTOME_BASIGIN_INTERACTIONS,0.3597122302158273,0.8238133751200525,0.3788161772764031,1.0761044616962456,149,19
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.7939814814814815,0.9556052885522712,0.2760709773577462,0.7291182294097192,342,14
REACTOME_GAB1_SIGNALOSOME,0.47332185886402756,0.8701557354083957,-0.4014709029022937,-1.0045040754835868,274,16
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,0.532871972318339,0.886043412033511,-0.3942257229096454,-0.9539317484582962,307,13
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.16298342541436464,0.7289989264626945,0.33038810342667974,1.2219940449283506,58,58
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,0.5396145610278372,0.8899364429297187,0.544693554140066,0.974008937726391,251,4
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,0.34956521739130436,0.8207524036655157,-0.4491351417505256,-1.1035851255629012,200,15
